1, 1500.63, 2018.78, 3486.84
2, 1465.84, 2096.07, 3819.2
4, 1488.62, 2260.01, 4554.74
8, 1548.14, 2449.43, 5379.89
16, 1564.83, 2868.27, 7041.25
32, 1656.75, 3660.16, 10543.4
64, 1777.51, 5246.74, 18857
128, 1979.64, 8275.15, 39781.2
256, 2371.43, 14225.9, 86923.5
512, 3313.66, 26880.5, 267873
1024, 4999.25, 49211.2, 872925
2048, 8669.24, 101375,
4096, 15651.3, 192855,
8192, 29260.6, 387309,
16384, 59840.2, 785134,
