1, 21887.1
2, 40557.7
4, 86707.1
8, 150171
16, 295077
32, 586457
64, 1.18508E+06
128, 2.33234E+06
256, 4.71232E+06
512, 9.36849E+06
1024, 1.86405E+07
2048, 3.82479E+07
4096, 7.79453E+07
8192, 1.63119E+08
16384, 3.51858E+08
