1, 20317.3
2, 37982.4
4, 73285.6
8, 145132
16, 299231
32, 577166
64, 1.15529E+06
128, 2.33623E+06
256, 4.68938E+06
512, 9.73925E+06
1024, 2.00248E+07
2048, 3.84546E+07
4096, 8.1256E+07
8192, 1.63861E+08
16384, 3.37806E+08
