1,55596.6
2,72488.1
4,91248.7
8,129255
16,197583
32,334144
64,593058
128,1.12846E+06
256,2.19049E+06
512,4.31505E+06
1024,8.58815E+06
2048,1.70547E+07
4096,3.40476E+07
