1, 1648.33
2, 1753.7
4, 1922.01
8, 2271.74
16, 2963.28
32, 4265.06
64, 7045.05
128, 12277.3
256, 23391.1
512, 47371.4
1024, 90599.9
2048, 178038
4096, 369419
8192, 769828
16384, 1.60297E+06
32768, 3.98379E+06
