469, 980, 1407, 845.833191
470, 981, 1410, 847.184875
471, 982, 1413, 848.533020
472, 983, 1416, 849.877686
473, 984, 1419, 851.218872
474, 985, 1422, 852.556641
475, 986, 1425, 853.891052
476, 987, 1428, 855.222168
477, 988, 1431, 856.549988
478, 989, 1434, 857.874512
479, 990, 1437, 859.195740
480, 991, 1440, 860.513794
481, 992, 1443, 861.828674
482, 993, 1446, 863.140381
483, 994, 1449, 864.448975
484, 995, 1452, 865.754517
485, 996, 1455, 867.056946
486, 997, 1458, 868.356384
487, 998, 1461, 869.652832
488, 999, 1464, 870.946289
489, 1000, 1467, 872.236816
490, 1001, 1470, 873.524475
491, 1002, 1473, 874.809265
492, 1003, 1476, 876.091125
493, 1004, 1479, 877.370178
494, 1005, 1482, 878.646484
495, 1006, 1485, 879.920044
496, 1007, 1488, 881.190857
497, 1008, 1491, 882.458984
498, 1009, 1494, 883.724365
499, 1010, 1497, 884.987122
500, 1011, 1500, 886.247253
501, 1012, 1503, 887.504761
502, 1013, 1506, 888.759705
503, 1014, 1509, 890.012146
504, 1015, 1512, 891.262024
505, 1016, 1515, 892.509399
506, 1017, 1518, 893.754272
507, 1018, 1521, 894.996704
508, 1019, 1524, 896.236755
509, 1020, 1527, 897.474426
510, 1021, 1530, 898.709656
511, 1022, 1533, 899.942566
512, 1023, 1536, 901.173157
513, 1536, 1539, 907.521423
514, 1537, 1542, 913.816223
515, 1538, 1545, 920.058044
516, 1539, 1548, 926.247498
517, 1540, 1551, 932.385010
518, 1541, 1554, 938.471130
519, 1542, 1557, 944.506409
520, 1543, 1560, 950.491333
521, 1544, 1563, 956.426453
522, 1545, 1566, 962.312195
523, 1546, 1569, 968.149048
524, 1547, 1572, 973.937561
525, 1548, 1575, 979.678162
526, 1549, 1578, 985.371399
527, 1550, 1581, 991.017700
528, 1551, 1584, 996.617554
529, 1552, 1587, 1002.171326
530, 1553, 1590, 1007.679565
531, 1554, 1593, 1013.142761
532, 1555, 1596, 1018.561340
533, 1556, 1599, 1023.935730
534, 1557, 1602, 1029.266357
535, 1558, 1605, 1034.553711
536, 1559, 1608, 1039.798096
537, 1560, 1611, 1045.000122
538, 1561, 1614, 1050.160156
539, 1562, 1617, 1055.278564
540, 1563, 1620, 1060.355835
541, 1564, 1623, 1065.392334
542, 1565, 1626, 1070.388428
543, 1566, 1629, 1075.344604
544, 1567, 1632, 1080.261230
545, 1568, 1635, 1085.138550
546, 1569, 1638, 1089.977173
547, 1570, 1641, 1094.777344
548, 1571, 1644, 1099.539551
549, 1572, 1647, 1104.264160
550, 1573, 1650, 1108.951538
551, 1574, 1653, 1113.602051
552, 1575, 1656, 1118.216064
553, 1576, 1659, 1122.793945
554, 1577, 1662, 1127.336060
555, 1578, 1665, 1131.842773
556, 1579, 1668, 1136.314453
557, 1580, 1671, 1140.751221
558, 1581, 1674, 1145.153687
559, 1582, 1677, 1149.522095
