1, 1746.07, 1758.6, 2474.25
2, 1798.15, 1777.15, 3153.59
4, 2287.92, 1871.29, 3476.73
8, 2773.57, 1961.75, 3840.83
16, 4037.74, 2093.59, 5604.74
32, 6344.2, 2378.65, 9856.43
64, 11412.3, 2992.88, 19584.9
128, 20359.4, 4176.57, 55571.2
256, 39736.4, 6485.3, 154632
512, 78098.5, 11286.2,
1024, 157532, 21189.2,
2018, 308144, 40485.1
4096, 635827, 83889.3
