1, 1574.37, 2135.74, 2579.42
2, 1669.3, 2136.5, 3003.7
4, 1886.4, 2314.13, 3828.9
8, 2227.21, 2534.12, 4558.49
16, 2834.21, 2915.76, 5604.82
32, 4097.46, 3645.44, 8255.06
64, 6855.77, 5125.85, 13624.1
128, 11907.2, 8019.08, 22011.8
256, 22833.8, 13836.3, 47874.9
512, 43831.6, 25951.3,
1024, 89381.2, 51160,
2048, 184981, 98608.9,
4096, 390696, 196005,
8192, 794035, 381973,
16384, 1.66139E+06, 782193,
32768, 3.61125E+06, 1.57249E+06,
