1, 1481.67, 2255.12, 3354.6
2, 1550.98, 2466.46, 3557.54
4, 1566.91, 2566.54, 4030.77
8, 1659.34, 2697.91, 4941.63
16, 1824.45, 3132.66, 6428.14
32, 2087.72, 3919.83, 9696.79
64, 2631.14, 5316.62,
128, 3860.57, 8343.71,
256, 6029.39, 14860.5,
512, 11427.7, 26505.4,
1024, 20475.2, 50890.3,
2048, 38535.4, 103046,
4096, 77960.7, 199971,
8192, 144512, 401659,
16384, 318326, 789162,
32768, 616260, 1.59091E+06,
