1, 639880
2, 464640
3, 425408
4, 435552
5, 469800
6, 515584
7, 560280
8, 608304
9, 656000
10, 704000
11, 752000
12, 800000
13, 848000
14, 896000
15, 944000
16, 992000
17, 1040000
18, 1088000
19, 1136000
20, 1184000
21, 1232000
22, 1280000
23, 1328000
24, 1376000
25, 1424000
26, 1472000
27, 1520000
28, 1568000
29, 1616000
30, 1664000
31, 1712000
