1, 5848
2, 4960
3, 4232
4, 4160
5, 4640
6, 5120
7, 5600
8, 6080
9, 6560
10, 7040
11, 7520
12, 8000
13, 8480
14, 8960
15, 9440
16, 9920
17, 10400
18, 10880
19, 11360
20, 11840
21, 12320
22, 12800
23, 13280
24, 13760
25, 14240
26, 14720
27, 15200
28, 15680
29, 16160
30, 16640
31, 17120
