1, 6469928
2, 4675680
3, 4231632
4, 4372576
5, 4713776
6, 5143808
7, 5607840
8, 6080912
9, 6560328
10, 7040000
11, 7520000
12, 8000000
13, 8480000
14, 8960000
15, 9440000
16, 9920000
17, 10400000
18, 10880000
19, 11360000
20, 11840000
21, 12320000
22, 12800000
23, 13280000
24, 13760000
25, 14240000
26, 14720000
27, 15200000
28, 15680000
29, 16160000
30, 16640000
31, 17120000
