1, 1469.85
2, 1519.32
4, 1569.96
8, 1568.48
16, 1669.11
32, 1822.56
64, 2070.17
128, 2538.91
256, 3632.82
512, 5824.66
1024, 10057.2
2048, 19024.4
4096, 36262.2
8192, 68571.5
16384, 141468
32768, 288013
